Date,AAPL,TSLA,NVDA,BYDDY,AMD,MSFT,AMZN,TSM,META,GOOG
2014-03-20,1.656891772573278,-11.744930395703168,-4.200316597281766,-4.781200529111488,-3.4567925508855866,-2.4051603686172163,-8.266252784877931,3.0238709988809886,-8.959235315267037,-6.609236209461889
2014-03-21,0.7487751261254778,-7.217436628820098,-3.45200251021059,-6.4465458434308225,-3.9603923000712657,0.34860405921405646,-6.192118274020338,5.990278801246354,-10.752527917809497,-5.235662352120153
2014-03-24,-0.4543832857473112,-5.323163233263806,-2.9268341094708488,1.6501634583630274,-0.9876533325735336,1.209880687572338,-4.399602885530789,7.403439449046367,-6.021836018003468,-3.7028228810535597
2014-03-25,-0.61285462077097,-1.5741206952192273,1.0840045925231523,2.2185661659550027,0.4938266662867668,2.677238503401785,-3.3041100133247157,6.276144366732849,-3.498228508422198,-2.007876617720341
2014-03-26,0.5131714195565931,8.137679743437605,2.7731557457473692,3.594775672266387,0.2469074462651643,3.9205768351339456,-0.42223714929328515,4.976431405688954,3.858257748971061,0.27951054939897046
2014-03-27,0.24746345979036752,8.720821035778107,5.283859349824661,6.212762061585772,2.3017880356437597,4.192067290638446,-1.4329205205849616,2.6776542519092885,-2.427422523543883,2.0198416259064453
2014-03-28,-0.9387938669419953,-0.06591790412050219,1.3966480744569252,4.53781495095309,3.3505183146019086,-1.0669982960703033,-4.519788919098397,0.6619199193242004,-5.4324252836438225,-3.0089806360265494
2014-03-31,-2.47234216699782,-0.4461452742234594,1.675037630465949,1.7857164973894712,-3.2418979306933284,-2.903152946274193,-5.532603713106468,-1.398604796419596,-5.461488751424416,-3.37899564703738
2014-04-01,-3.361945241666374,-0.6959510204286155,1.1260107030384934,0.48231850193398873,-1.965605866104366,-3.862864666470928,-4.641532009301905,-1.6732291225107316,-7.074417727145824,-2.1616436066753937
2014-04-02,-2.2541651671776086,-5.801382718000343,1.6729598189696675,-0.709780366102625,-1.9704414983633092,-2.1281675595918466,-2.968181702571407,0.548895698491215,-0.4942623840203113,-0.5044097738433767
2014-04-03,-2.841550453124771,-9.40993495932689,-1.8686619862455007,5.528850635951017,-3.750002384185791,-4.023403508200762,-4.948741362561128,-0.601809608923713,-0.5547181404335648,-5.053181043551716
2014-04-04,-2.295879505540263,-3.9815372831121802,-0.16528253403513957,4.501611242011348,-8.977558926842958,-1.6553796465850805,-3.4891607677627605,0.6069748563796421,3.13656172563326,-2.308800286440569
2014-04-07,-0.3419389045895983,-4.544141672468584,0.6040670833715641,2.8708106680412557,-4.381445136076786,-1.5577862908787232,-0.5821987391786504,2.634247536945218,3.4064944700956876,-1.0461768410823096
2014-04-08,-1.0469238939353283,-10.00186166995513,-2.1739121640700025,-4.480003356933594,-5.0125325114206385,-0.17579029472799637,-3.3601397443230328,2.652656150092112,1.5466601600258658,-3.3267264295842227
2014-04-09,-2.1326755296945676,-8.214629609431391,-1.8577514789544733,-3.3359815028089077,-5.527638883314474,-0.17296687104721215,-2.4501965923984272,0.0,-4.310204507748493,-1.3471836136733808
2014-04-10,0.2788937984617125,-2.9727231125642044,0.9793270587302557,-6.302201358374006,-4.15584029546565,1.6514169235319909,2.459716425723385,4.540865955539337,-0.37187495143773014,-0.8965727475741687
2014-04-11,2.224744911724425,0.2944349044250106,3.256060805261082,-6.15384762103741,12.876706244149764,1.8617688326481276,6.139933417484365,3.3685273848858968,4.630109269929626,-0.3731667963951697
2014-04-14,1.92071546190279,10.37407126704144,3.0021897028992117,-3.5658918740292296,15.90296890893233,2.0673848059771767,4.244878668329994,1.480746464320766,7.030055073113412,0.43003357906646505
2014-04-15,1.310913691583066,7.261105645020826,3.468831236766154,2.9313265809887974,12.137204294906297,-0.15094685104658018,2.6891938332198366,-0.4875688949476837,3.8415983278081876,-1.770934722385633
2014-04-16,9.39480811340325,4.39455332277974,4.164415723608778,-2.629414074101356,13.82979310276608,-1.3366358790393535,4.161517921404839,2.034738735354946,1.9256491756114886,-5.638411490989639
2014-04-17,8.95341630451724,0.8732026185320116,0.9159487132846938,-3.5656444782566896,9.756101027965272,-0.24993371236227974,-6.487955543767812,-3.9092639613183793,-2.0868672733204767,-3.7157241056603323
2014-04-21,11.845547691814874,-2.872095905166003,-0.32068128743082674,-9.918033254623934,-3.883491549912931,2.3284935832568214,-10.36358892583771,-1.2645925857757245,-8.32789377700429,-2.1697941041920865
2014-04-22,11.40303871440474,-5.360407232536101,-0.9538966463718177,-9.887456460817898,-6.279069045352091,1.3003166322606234,-8.787802652310468,-2.237349690765529,-7.7423407074868535,-1.3294507292506625
2014-04-23,12.451638399184834,-0.048082627013000055,-3.2477780737437527,-13.425546164782041,-3.7647022920496322,1.7888710600562545,-6.3004500115764275,-1.5188606970111724,-2.574970363980306,-0.05313745068724799
2014-04-24,4.175990593768372,-0.06253756331437936,-3.582557247444415,-9.28270334227024,-1.8691681453631321,0.35122776594258237,-8.678631415839337,-3.8424077271370725,0.46000098391240546,1.1786894966815282
2014-04-25,3.608759164437147,5.5341577307713585,-1.6017044548455313,-9.07562990190618,1.7283874451254646,-0.5512433514012919,1.3757732380079604,-1.456549524868052,4.76520541262651,2.276338898646095
2014-04-28,1.1563831654947496,9.11793053973685,-0.10724106258854725,-5.27752443844722,3.2828311411266986,-3.5233635046306992,4.541770084815208,-3.1527064714368422,9.048809915005771,2.061294593302982
2014-04-29,0.35116365562555646,0.17398149170428512,-2.3542028971900337,-6.868871143116909,-0.49627741650824353,-3.579355735177697,-0.9987323922823943,-0.49751432622815933,0.6534776327544134,-2.380137585813539
2014-04-30,0.37960276154379574,-3.145893594550831,-1.0828308772389275,-4.605269821255088,-2.9339882518520866,-2.4257507918801338,-3.754973841296528,1.144276307817216,-3.9979917003212564,-3.17092736744436
2014-05-01,-0.5900475024852802,-14.02782655642921,-0.3769504360505126,-12.744184981944949,-6.428565589748818,-0.9000015258789062,-6.35616243853185,3.7430437733124404,-7.179072926903914,-3.8298642476605522
2014-05-02,-1.1880164451325121,-13.583991728522557,-2.061861431486341,-12.01478071836181,-6.0679613335978315,-0.37792319569570654,-5.119962448745541,4.02649834040261,-5.325831053200957,-1.7426541914792302
2014-05-05,-1.3528287121387028,-14.745402184645403,-0.2683802432253543,-3.842455565738668,-2.9339882518520866,1.3695179085668445,-2.318980429390604,4.7304186795209935,-2.2704987944011563,0.39976550800788413
2014-05-06,-0.10936136717162592,-8.259367561856608,0.1643873240849743,-4.118767900234701,0.49875261309126023,3.481814510596137,2.4413202331021377,3.1999969482421875,2.2210884655231657,3.4844887307687054
2014-05-07,0.25999165999842216,-5.329026523963643,-0.9304875316612558,-0.4926033393071871,0.25188892673024776,2.080171353654387,1.6774255178760096,1.2297097931047423,3.206133772707054,3.272810137467162
2014-05-08,0.14115527889044194,5.599420265987502,-2.7027027027027026,10.447756186352025,0.7633580376634616,-0.10091048472061673,2.3827634220924314,0.7313486926199372,2.0436925329718285,1.7573326869718588
2014-05-09,2.0442656530207173,5.102599518495478,-0.4986158248865788,7.668062049734514,3.8759715711402865,0.7334367951758456,1.8683257240193756,1.7638442579273652,1.3626812655917582,0.3662792704117495
2014-05-12,1.9837055812321045,6.184013036114549,-0.21527991573173563,1.4984976533514935,3.0226731262687005,-0.5504158468455881,-2.0141277063335488,0.33996937496584095,-1.0362739889809256,-0.200028873569856
2014-05-13,1.8441880351336102,2.7029942571160914,-0.2188233808796654,0.7992000187495606,0.49627741650824353,-1.8307716409994093,-1.1324882246393826,-0.6298409138122356,-2.1226816294437745,-0.6227804481682894
2014-05-14,2.094737562478861,4.632254543686208,0.7734772745737892,1.881183893140136,3.015072487035241,0.27335186646664156,2.4830332035171554,-0.38872655006136786,2.127303977660803,2.3336190680805524
2014-05-15,3.133382347419169,8.637781294153548,1.7777760823567708,4.343636851854699,1.262631067000196,1.2626263112781528,3.2927949853122067,-0.09680763751882192,4.488954369843869,4.823269584413066
2014-05-16,2.781539953230744,8.21674085198172,2.9510062007949696,-4.2926788330078125,0.0,0.7280870888737268,4.88411303548796,-0.5296129413923296,5.739396742648308,6.159844856613964
2014-05-19,3.480044368324225,7.889231478546523,1.5102414534530828,2.8543303760668293,-1.222498505366225,1.1069147841735456,4.737835655528319,1.1132601352131088,7.211620543469059,7.013198306440233
2014-05-20,3.1916103738465007,7.649764218316699,4.057016339933869,0.19821113763041898,-1.234572552595136,0.8316482203110709,2.978190782995156,1.7064864825153045,8.452863442895788,6.023367208490598
2014-05-21,4.794574423528096,5.4098721856507614,3.892549346110896,-4.76190255524476,-1.707309669571613,-0.02477898862775833,2.8753182666483568,0.9756134777534299,5.521573912894868,3.9225137190920747
2014-05-22,4.237002093947077,1.4105773225388647,3.7117921206510474,-9.158193213350346,-0.2493822521457671,2.094763552497371,2.5056572708793565,-0.3875965410453306,4.593520750610386,2.7208003200157203
2014-05-23,2.3643222065024534,-1.2542197674193931,2.4337521282307715,0.40774679043887585,-1.2437799142665764,1.6699950186441908,-1.0889064259944292,0.0,2.819891442480395,0.2225409056899256
2014-05-27,1.903675516152675,-3.129132261860682,0.2125447193197596,-6.315788128789658,-2.4752451875445414,0.2488238174556718,-1.1678812856224134,1.675444670635851,-0.9609335456054934,-3.712345017062376
2014-05-28,3.334879565092363,-2.972795310230273,-0.526872412442345,-2.571704095319138,0.9999990463256836,0.7748097632990258,-1.0897641316505915,1.1505261941318765,-0.2676715059645565,-3.0301917965320944
2014-05-29,1.8839110118012463,-1.5886611279253822,0.052761589080021876,4.285714980812171,1.2406876251771426,2.1566656633464425,3.120014583819243,2.415458848171553,-1.0026683158174807,-1.103417697710184
2014-05-30,1.9857746627886042,0.19252728640353067,0.1578983507658306,5.091649852734035,1.4999985694885254,1.3190057001493174,5.477523401560334,2.5778244183491026,-1.2638218747278713,-0.6358408949377929
2014-06-02,4.334680519457571,0.29799643832689,0.5807745506930251,8.020303870639554,2.518895272808205,1.176757860904114,6.041960804245969,2.6621454071764683,-0.3170589047779505,1.478525512830995
2014-06-03,3.483705311500249,-1.2881862052044677,1.5376405026176994,8.171605657324653,6.59897838245462,2.03524367384216,8.209906825593553,0.2824833643546889,4.6126892960879236,2.8645399371423688
2014-06-04,1.892002784831975,0.2353096444906407,2.7542398351598116,9.949233546020448,6.188118870311387,1.3392879950757102,9.263970949708305,0.1421743068934742,3.8522239040589787,2.603455912815388
2014-06-05,-0.20390466376231495,-1.6336386059171044,2.953593883607464,6.262224784016568,5.147059854751659,-1.5287485256347477,0.7231856195679585,-0.4245290063631667,1.740785429220461,-0.46036711693047155
2014-06-06,-1.0238979564975939,-0.8406599772487039,2.679980086599438,8.333339494020313,5.4187258652568575,-0.6027001030832742,-1.0313348571140282,0.0,3.2,-0.8214562683104776
2014-06-09,-1.600853840826235,9.40042052063205,2.2572195401417305,2.819541610718223,9.090905895663582,0.5573044334509109,0.03664438961116412,0.0,2.083335481931603,-3.1736967186497553
2014-06-10,-2.302385325140915,14.518043855111745,2.4020939999193236,3.399430136828398,6.428571266381912,1.3865231971820793,-2.0426606643226033,-0.1877887775184301,-2.0830092551508854,-3.1290719845145256
2014-06-11,-1.7899001643416765,11.077414338794398,0.9793842154312963,3.23176716468485,2.5641056991266433,1.9334334403490028,-0.2446322532877011,1.041179505163517,-0.27363987308621424,-0.9788121395977767
2014-06-12,-0.4659229612202071,11.925118290268859,-1.9467267377245214,3.4069972123027505,1.631705647641568,2.2917605926937554,0.33445172285242586,2.7475125861514385,0.07776547153727967,0.6438718841616161
2014-06-13,-0.4053408437067357,11.224684687331859,-3.1218044102896085,0.3577814021571123,-4.205614400748857,1.0914401356674013,-0.6344461317072008,0.28449248699991336,0.0,0.8336952765286453
2014-06-16,-1.4858949702097786,5.614176387204766,-3.9527745167250394,1.4625302305616714,-9.684680693626223,1.1807269360645707,-0.11599417909957685,-1.6973065466394872,1.8382929744439658,3.797677235666996
2014-06-17,-1.9548251693786867,0.35826695392570024,-6.068335017947168,4.7488627106977965,-11.856817848943741,0.1679455237804455,-0.44837512196967805,-2.2577588761464167,2.0496889185534903,3.979667937637766
2014-06-18,-1.9743975795170705,4.301700376359575,-5.002549946927221,2.683356251087598,-10.000001083720791,0.9123583181188131,-2.075483730609221,-1.4988275836376828,2.8048841617138596,4.568367913693283
2014-06-19,-1.045067579026856,3.4285992398111618,-4.075228861912738,4.808556879244615,-7.56880535781214,0.5059091969680554,-0.40061319798896633,-3.0889813729691333,4.336339873063184,3.8024841618020226
2014-06-20,1.1769878470153299,4.124744291163141,-2.905447097424505,5.169339660449452,0.24390802718157947,1.3675616378376962,0.1141349955781514,0.6146622716784155,4.806199184683866,3.7529655969101072
2014-06-23,2.312009723425004,1.1971985565836574,-0.9085952820082883,3.1531478897937433,4.4887735178213415,-0.6906427814601904,-0.7517369206378812,2.5899232532323153,2.9371241980645357,1.82848502526461
2014-06-24,3.588832418673594,3.105372767294607,1.7915305230142529,-0.2615578548131908,7.106592104181898,0.287422591340756,2.5388636401079827,5.726653452296322,3.5605543128831822,3.196844528990561
2014-06-25,3.4528582619604435,-3.149148070038476,0.37614020703084966,2.003488720225506,9.595962393443152,-0.30929635306580777,1.6522122366925092,6.419393390597325,-1.46797962236761,0.6368299175735733
2014-06-26,3.443341255089935,-2.69525115130063,2.6688439805492,0.5097660459546223,5.210906957243091,0.1917497939039457,3.623078069115956,8.039955232659326,-1.2512980370304663,1.515624227992917
2014-06-27,4.337897062567088,-6.860201998563265,1.7410316473567498,0.6779654441774425,3.649637238312414,-0.6153806426821375,2.766733800259696,6.531951808256973,-3.4171562288985444,0.8679195595606766
2014-06-30,2.6041086419866604,-8.74364549820307,0.053928376696192507,3.668122998168862,0.7159840706802395,0.19184176233521674,-0.298664080781657,5.516598124574212,-6.732059046456085,-0.728343616371208
2014-07-01,1.9995752926715633,-6.949766560235623,1.9200032552083333,2.3601439481401223,0.23697226016643425,-0.47767080974809606,-0.7280507135902341,2.0482511470354012,-4.540106448329515,-1.1310010081060762
2014-07-02,1.6688034901295732,-4.345548931904896,1.7665948517924788,1.1955622789639888,-1.1520780870260745,-0.5012002184301038,-1.4811477625886442,2.546924144537487,-2.3777189980773237,-1.929305797264619
2014-07-03,1.2655561595819778,-4.850597813417118,1.0610018649518271,2.1132713576694684,3.0660406004369807,0.6937821072260315,2.5808123748600953,0.44033635183234815,0.07541925127892198,-0.9491523073125829
2014-07-07,0.500151840610288,1.814422583090257,3.155080901157934,5.976431239962036,8.920178807208703,0.35722244626287325,6.526763552697204,-0.044112169599386956,3.9975502737829633,0.4499806622758284
2014-07-08,-0.03146175120812084,0.23280501639567136,4.420493994062233,6.2342020071831685,7.345981872729444,1.6036428990385283,9.4592497954582,-0.4430677129900838,7.026768587243605,2.3971666852425004
2014-07-09,-0.6394806732934718,-2.645035200033348,1.2558857323539816,7.3441473430886095,10.165480529544007,5.783546359513491,7.85828522331764,-6.64585087443257,4.140376159557563,1.1421992897326232
2014-07-10,-2.0517724735397525,-1.8499982335340934,1.5255076522204156,5.316448442919495,6.5268114754808995,6.8121857667043075,7.4804803875561205,-11.98257040775705,2.373980037496585,0.4605208032416228
2014-07-11,-0.8296585858009614,0.8664585747795571,-3.2020930573908712,4.139072873823361,-12.356978855708636,6.177235601557093,3.599082136649248,-10.214817966940238,3.1353662132578046,2.7452621923923766
2014-07-14,-2.60237904225427,-2.717239929280861,-3.8361930707382084,-1.1914262937777411,-18.534481031078172,6.407215951699088,1.2495784798348295,-9.841127790170773,2.2091310254658847,0.7864990777981766
2014-07-15,-0.6294570667667271,0.0,-4.646368027284636,1.6653453121687711,-16.11479522476555,5.606598410695602,1.805663540345557,-7.832667034554928,3.126393525929833,1.7032076277871782
2014-07-16,2.542734430416347,2.4544180908982156,-6.563309729853397,1.7502010530628347,-19.313302283661226,1.7921893557488904,0.6293875315457456,-1.1944576987807185,5.365056247330388,2.2860688714519224
2014-07-17,4.232465996781377,3.7790209045282332,-6.165796237048065,1.5224402325865023,-18.380746630968225,-0.2919318593792726,1.7477688972012384,3.415834656674426,12.90468185851627,3.4197248594871765
2014-07-18,3.4311107204263607,1.6134897451079817,-3.5249435992681324,1.907788335243967,-1.8276745336084297,-0.42514798063885295,-9.660960362184573,-0.6347615413686978,9.894774121075216,-1.0183548784678542
2014-07-21,5.407700734124135,1.940686510564016,-4.474393303735669,2.7331202898434066,-1.3227500712890479,-1.9402295471101925,-10.937850742236181,-0.29368313776863925,7.9538854779535235,0.19169654983198567
2014-07-22,3.8640160320383017,2.4728994045833304,-3.7357804675720256,4.99220248484982,-0.26315764707211003,-2.0968155320374993,-11.318034794471078,-0.8208506830537178,6.409705004440292,-1.535123502506582
2014-07-23,0.9877549751595273,2.890013675017821,0.0,5.238468164912137,1.595743163077738,-2.8749657489146987,-9.948622905332897,0.19341879878357643,4.755224219544199,-1.4362906102648172
2014-07-24,-1.473771331718184,-0.10736195043073728,-3.3683080607014997,2.8413548106508637,4.825739030476286,-2.7927964771443796,-12.721341476516864,-4.260408882967495,-3.107497635020079,-3.6656331045537356
2014-07-25,-1.5767389622179753,4.338684863644239,-0.5621156623013152,0.15600981466283967,5.585107411691755,-3.685391886850421,-5.2313248081407835,-0.7370988487393831,-3.7638006904708368,-3.896300744051591
2014-07-28,-3.463947103068254,6.093761304123547,-0.3950321531415874,3.0516459426567115,7.23860534975494,-1.3645719175824138,-2.1097986559921975,0.6872821987262432,-1.8820022252740707,-2.954617258190729
2014-07-29,-3.3136761515031217,5.990842971850247,-0.6749203295786744,-2.748884728903906,7.651714110077167,-1.845517361262005,-2.399998903274536,-3.6027343986503326,-1.3837968467446002,-3.5074568321923882
